id,title,description,category,image,imageCaption,imageCredit,pubDate,tags,creator,source,language,imageName
40b69ccd45e9ccaeb89ab4a740d3a8438b965b94,"קרע את הרצועה הצולבת פעמיים, והפך בריאל מדריד לחשוב יותר מתמיד","אדר מיליטאו אמנם כבר הוביל את הבלאנקוס לאליפות וזכייה בליגת האלופות, אך בעקבות שתי פציעות חמורות - הוא צריך להוכיח את עצמו מחדש • בזמן שאנטוניו רודיגר פצוע בעצמו ודויד אלאבה מעבר לשיא, הבלם הברזילאי ייקח אחריות ויבטיח את עתידו?",כדורגל עולמי,data/pics/hayom_0013_d956aaaf.jpg,אדר מיליטאו,AFP,2025-09-16T16:54:59+03:00,אדר מיליטאו|ליגה ספרדית|ליגת אלופות|ריאל מדריד,גיא צוק,hayom,he,New_AFP_69DU833
c4353c51a711ee2eaf92e51b665255fd678de85c,האם הליכה בונה שרירים?,"לא תגיעו ליעדכם עם שרירים מנופחים, אבל כן תוכלו לחזק את הגוף, לשרוף שומן ולשפר את הבריאות הכללית",טרנד היום,data/pics/hayom_0014_b5706b1a.jpg,"הליכה יומיומית יכולה להיות גם מסלול בריאות וגם הצהרת סטייל – צעד קטן לכם, צעד גדול לבריאות שלכם",Freepik,2025-09-16T16:54:19+03:00,,נאוה סילוורה|פידי,hayom,he,אישה-צעירה-ומסוגננת-הולכת-ברחוב-בתלבושת-אופנתית-אוחזת-בארנק-לובשת-מעיל-עור-שחור-ושמלת-תחרה-לבנה-בסגנון-אביב-סתיו
6794cafe5eff0bd78a00098de96228cedd6a4893,נלחם במשך עשור: הניצחון של הפליט מסודן על מערכת המשפט,"לאחר שנישא לישראלית והוליד עימה 4 ילדים, רשות האוכלוסין חויבה לאזרח את הפליט, תושב דארפור, ולשלם לו הוצאות משפט בסך 35,000 שקלים • הכל התחיל בשנת 2008, כאשר המשפחה הגישה בקשה להסדרת מעמדו לפי “נוהל נשואים” אך לא קיבלה מענה • בית המשפט נזף ברשות: “המערערים נאלצו לשכור שירותים משפטיים שכללו עשרות מכתבי תזכורת""",משפט,data/pics/hayom_0015_91ab8757.jpg,"""שרשרת של הפרות"": שופטת קיבלה את ערעור פליט מדרפור. בית המשפט (ארכיון)",ללא קרדיט,2025-09-16T16:53:47+03:00,,אבי כהן,hayom,he,68906_IMG_1887_2018-03-01
48d08bf57593bca8259d0086f62d10e481cf4555,גל גברעם ועידן יניב נצפו צמודים,"השנים נצפו יחד בשוק מחנה יהודה, מחייכים ומצטלמים עם העוברים והשבים. האם מדובר בזוגיות או בשיתוף פעולה חדש?",פפראצי,data/pics/hayom_0016_55728df5.jpg,עידן יניב וגל גברעם,ללא,2025-09-16T16:52:36+03:00,גל גברעם|עידן יניב,מערכת ForReal,hayom,he,IMG_3912
49e12008398643f790ae3649b98e3f2a7a0ce341,"""החברות שלו עם דני אבדיה חשובה, רומן סורקין יכול להיות מושלם לפורטלנד""","בארצות הברית עוקבים אחרי הדיווחים שמקשרים את כוכב מכבי תל אביב לקבוצה מה-NBA: ""בהתאם לכיוון שאליו פורטלנד הולכת, הוא יכול להיות השחקן המושלם להמר עליו""",כדורסל עולמי,data/pics/hayom_0017_63ff9dc3.jpg,"דני אבדיה, רומן סורקין ויובל זוסמן",אלן שיבר,2025-09-16T16:52:15+03:00,NBA|דני אבדיה|פורטלנד טרייל בלייזרס|רומן סורקין,מערכת ספורט היום,hayom,he,New_ALAN6720
bad73a1044e2217dcb44449e888ea1e34af269e3,פרשה מהקרב מול אימאן חליף באולימפיאדת פריז - וחטפה בריונות ברשת,"אנג'לה קאריני, שהפסידה למתאגרפת האלג'יראית בעקבות העוצמה של האגרופים שלה, חשפה בפוסט ברשתות החברתיות כמה מהתגובות שקיבלה בשנה האחרונה: ""הרגע הזה הרס לי את הקריירה, המילים הללו השאירו בי חתכים שהמשיכו לדמם בכל יום שעבר""",ענפים נוספים,data/pics/hayom_0018_79fb9a3e.jpg,אנג'לה קאריני לאחר ההפסד לאימאן חליף באולימפיאדת פריז,AP,2025-09-16T16:50:32+03:00,אגרוף|אולימפיאדת פריז 2024|אימאן חליף|בריונות ברשת,מערכת ספורט היום,hayom,he,New_Carini-Online_Abuse_71920-ea5af
1335421e27bfffb8da19772076174a8a56f23621,פרשת חטיפת הילדים בגרמניה: פשיטה על משרדי ראש הביון הגרמני לשעבר והקשר הישראלי,"כוחות הביטחון בהמבורג פשטו הבוקר על משרדו של ראש הביון הגרמני לשעבר, החשד - מעורבות בניסיון חטיפת שני ילדיה של המיליונרית כריסטינה בלוק • חברת האבטחה הישראלית ""Cyber Cupula"" שניסתה להפליל את בעלה לשעבר כפדופיל • משרד התובע הכללי בגרמניה על ניסיון החטיפה ""לא שללו שימוש בכוח""",אירופה,data/pics/hayom_0003_8a38d236.jpeg,"כריסטינה בלוק, המיליונרית הגרמנית ואוגוסט הנינג, ראש הביון הגרמני לשעבר","AP, AFP",2025-09-16T16:49:12+03:00,גרמניה|חטיפה|ניסיון חטיפה,מערכת ישראל היום,hayom,he,WhatsApp-Image-2025-09-16-at-16.30.12
cd5541a5163bd5d8f42316e3a4de24f04912d1fa,"הצעת חוק תקדימית: סכומי המענקים המלאים שיקבלו יתומי צה""ל הבוגרים","ועדת העבודה והרווחה של הכנסת בבקשה להרחיב את סל הזכויות של משפחות שכולות • בין היתר יקבלו היתומים תגמולים חד פעמיים וחודשיים ואף מענק הדיור הקיים יוכפל • אריה מועלם, ראש אגף משפחות במשרד הביטחון: ""אחרי 77 שנה יש כאן הכרה אמיתית - זה לא מספיק, אבל זו תחילתו של תהליך"" • וגם: הביקורות נגד ההצעה",חיילים,data/pics/hayom_0004_548bdb9a.jpg,החלקה הצבאית בהר הרצל,אורן בן חקון,2025-09-16T16:48:46+03:00,"יתומי צהל|משרד העבודה והרווחה|צה""ל",מירב סבר,hayom,he,BHC6252
401f1ea245e7b2b4d921d3260e4a6c7969d3602f,עלייה במחירי הנופש בחגים פרט ליעד אחד בהשוואה לשנה שעברה - ומתי המחיר יורד?,"הישראלים טסים בהמוניהם, והמחירים עולים בהתאם • בנגקוק רושמת ירידה של 7 אחוזים בחבילה לעומת השנה שעברה • ""בין ראש השנה לכיפור נוצר חלון הזדמנויות למטיילים גמישים ליהנות מחופשות במחירים נמוכים יותר""",תעופה,data/pics/hayom_0005_110c9a63.jpg,בנגקוק. נרשמה ירידה במחיר החבילה,GettyImages,2025-09-16T16:41:41+03:00,בנגקוק|טיסות לחו''ל,היאלי יעקבי-הנדלסמן,hayom,he,תיירות-פיצוי-1.-קרדיט-גטי-אימגס
926d0d1ee3dc5c04d157664efc2093e6950aecb9,"משתתפת ""האח"": ""החלה ההשמדה הסופית של עזה""","יובל לוי שהשתתפה בעבר בריאליטי כתבה טקסט נוקב וקשה נגד נתניהו והממשלה על רקע מבצע מרכבות גדעון ב'. ""מבצע משילות אפל""",מפה,data/pics/hayom_0006_814969aa.jpg,"""ג'נוסייד עם תעודה"". ""האח הגדול""",אורן בן חקון,2025-09-16T16:33:49+03:00,האח הגדול,יוסי דלאל,hayom,he,OBH_8025
edde9f249946b983fc49cc057a04aa365485c765,"""לא לפנות אליי"": נסרין בפסק הדין","בית המשפט המחוזי השתמש בשיר של נסרין קדרי כדי להסביר: גם ברשת, ""לא"" זה לא",מפה,data/pics/hayom_0007_2b125048.jpg,נסרין קדרי,טל חמדי,2025-09-16T16:33:42+03:00,נסרין קדרי,ערן סויסה,hayom,he,9fed6317-a676-439d-9a6f-ba0ca4be557a
31cae92f7ae7c74e361be61cb7e677d8450fb5c8,"""הפתרון"" של רגב לאלימות באוטובוסים: ""נייבא נהגים מחו""ל""","""הקמנו יחידת אבטחת מיוחדת לנהגים, אבל יש לנו אתגרים גדולים ואחד מהם הוא גיוס הנהגים"", אמרה רגב באירוע הרמת כוסית של הנהגים • על התקיפה בדוחא: ""הנשיא טראמפ אמר שקטאר בת ברית שלו, היא לא בת ברית שלנו""",תחבורה,data/pics/hayom_0008_e8d641e6.jpeg,מירי רגב,יוסי זליגר,2025-09-16T16:28:57+03:00,מירי רגב|נהגי אוטובוס,רוני שקדי,hayom,he,WhatsApp-Image-2025-06-22-at-19.44.08-scaled
26dd0ad0ea97ba86b5b2a57e9b5aa94af254c7ba,"השרה רגב על המחסור בנהגי אוטובוסים: ""נייבא מחו""ל""","""הקמנו יחידת אבטחת מיוחדת לנהגים, אבל יש לנו אתגרים גדולים ואחד מהם הוא גיוס הנהגים"", אמרה רגב באירוע הרמת כוסית של הנהגים • על התקיפה בדוחא: ""הנשיא טראמפ אמר שקטאר בת ברית שלו, היא לא בת ברית שלנו""",תחבורה,data/pics/hayom_0009_e8d641e6.jpeg,מירי רגב,יוסי זליגר,2025-09-16T16:28:57+03:00,מירי רגב|נהגי אוטובוס,רוני שקדי,hayom,he,WhatsApp-Image-2025-06-22-at-19.44.08-scaled
11670499b2655ff9d32a0fa71816659374c189fb,״זה רשמי״: לירון ונתן גושן התגרשו,"הזמר ורעייתו לשעבר פרסמו הודעה משותפת באינסטגרם עם הרבה כבוד, אהבה וילדה אחת באמצע והודיעו באופן רישמי כי הנישואים נגמרו באופן רישמי",מפה,data/pics/hayom_0009_309932b2.jpeg,נתן ולירון גושן,יחסי ציבור,2025-09-16T16:27:48+03:00,נתן גושן,אביטל אביב,hayom,he,WhatsApp-Image-2024-09-23-at-15.36.21
9642c772e1099013a7505fe519183c2e6bce1783,יפספס את המונדיאל? המסר הקשה של מאמן נבחרת ברזיל לניימאר,"הכוכב הברזילאי, שלא לבש את המדים הלאומיים כבר שנתיים, עשוי לפספס את ההזדמנות האחרונה להשתתף במונדיאל • קרלו אנצ'לוטי הבהיר: ""כדי לשחק ברמה גבוהה, שחקן חייב להיות בכושר גופני טוב"" • וגם: מה יצטרך לעשות כדי להיות חלק מהסגל?",כדורגל עולמי,data/pics/hayom_0010_71fc0f0d.jpg,ניימאר מתוסכל,רויטרס,2025-09-16T16:22:35+03:00,מונדיאל 2026|נבחרת ברזיל|ניימאר|קרלו אנצ'לוטי,מערכת ספורט היום,hayom,he,New_LJPX_RTRMADP_3_SOCCER-BRAZIL-SAN-VAS
dbde70766e99d50c319498b57e404cef0e143b71,"""מחאת האוהלים"" מול מעון רה""מ: ""חזון מלחמת הנצח מביא עלינו חורבן""","""הלילה שלח נתניהו את מרכבות המוות, להעלות את ילדינו בסערה השמימה"", אמרה עינב צנגאוקר, יממה לאחר הצהרת נתניהו על התמרון בעזה הקרב • משפחות החטופים הקימו מחאה ברחוב עזה בירושלים • ""עמדו איתנו מול ביתו של מי שמנרמל את מות החטופים והחיילים שלנו"", קראו לציבור",בארץ,data/pics/hayom_0011_e59fab72.jpeg,"""עסקה תביא לקץ שלטונו של רה""מ"". עינב צנגאוקר מול מעון רה""מ",אורן בן חקון,2025-09-16T16:21:28+03:00,,מערכת ישראל היום,hayom,he,WhatsApp-Image-2025-09-16-at-16.05.44-1
ee09d88d3565589c31604bb4989b8538fe5e0ee5,"""מביט מלמעלה"": צה""ל פתח במבצע חדש בתימן","דובר צה״ל הודיע כי צה""ל ממשיך לתקוף תשתיות צבאיות של שלטון הטרור החות׳י בתימן • התקיפה בוצעה נוכח תקיפות חוזרות ונשנות, שמוביל שלטון הטרור נגד מדינת ישראל, נכתב הודעת צה""ל • השר כ""ץ: ""ארגון הטרור החות'י ימשיך לספוג מכות וישלם במחירים כואבים""",ביטחוני,data/pics/hayom_0012_5399740a.jpg,התקיפה בנמל חודיידה (ארכיון),EPA,2025-09-16T16:18:33+03:00,המורדים החות'ים|התקיפה בתימן,שחר קליימן,hayom,he,11489549
ba45dd1448de65997515cda7d149beed247c3018,"""אין תוכנית חירום, 1,000 מיגוניות חסרות"": כשלים בהיערכות משרדו של אבי דיכטר | דוח המבקר","מתניהו אנגלמן פרסם את הדוח העוסק בכשלים בהתנהלות משרד החקלאות עם פרוץ המלחמה ולאחריה • על פי הדוח, אובדן התוצרת החקלאית בחצי השנה הראשונה למלחמה עמד על 670 מיליון שקלים • על אף שעוטף עזה מהווה נתח ניכר מהענף, לא עמד לרשות המשרד מאגר נתונים עדכני של שטחי החקלאות בישראל והתוצרת המופקת מהם • עיקרי הדוח",בארץ,data/pics/hayom_0013_774a1d65.jpg,מבקר המדינה אנגלמן ושר והחקלאות דיכטר,"יהושע יוסף, אורן בן חקון",2025-09-16T16:05:05+03:00,,אסף גולן,hayom,he,יהושע-יוסף_אורן-בן-חקון
9366da60d1e5fd2891908605687dde8ebb81beb0,זה ההרגל האחד שנוירולוגית עושה מדי יום כדי להגן על המוח שלה,"ד""ר לארה מרקוז, נוירולוגית מוסמכת, מגלה איך תחביב פשוט יכול להגן על המוח לכל החיים - וזה אפילו יכול להיות מהנה",בריאות וכושר,data/pics/hayom_0014_cfbde064.jpg,יציאה מאזור הנוחות שלכם מועילה למוח שלכם,GettyImages,2025-09-16T15:58:32+03:00,אורח חיים בריא|בריאות|מוח,מערכת ישראל היום,hayom,he,GettyImages-1200214128-1
1db63fad4fbcdbda057eebfc90eb1f7b42586d5c,"""חוסן תיירותי לא קיים"": מבקר המדינה מזהיר מקריסת אילת","המבקר מתניהו אנגלמן קובע כי התקציבים שהובטחו לעיר לא הועברו במלואם • המחלוקות בין האוצר לתיירות השאירו את אילת פגיעה ותלויה בענף אחד • הוא דורש לשדרג את כביש 90, קידום תוואי רכבת והרחבת הפעילות בנמל רמון",בארץ,data/pics/hayom_0015_3ee80c4f.jpg,העיר אילת,יהודה בן יתח,2025-09-16T15:54:45+03:00,,רונית זילברשטיין,hayom,he,DJI_0143
49a138f14aee49ac0dee40d93a1df0d3d186e1f6,"הנסיך הארי: ""אבא במרכז השנה""",ההבטחה להתקרב שוב לאביו וההסבר שלו לתגובות הקוטלות לספר שהוציא,משם,data/pics/hayom_0016_e79ef437.jpeg,הנסיך הארי מדבר,Ukrzaliznytsia via AP,2025-09-16T15:45:12+03:00,הנסיך הארי,מערכת ForReal,hayom,he,Prince-Harry
7a0c68778bef621d1671bd360f9b02d983569d61,מותה של אגדה: רוברט רדפורד מת בגיל 89,"השחקן ההוליוודי הוותיק הלך לעולמו בשנתו, כך מסרה הדוברת שלו • רדפורד נודע בעיקר כשחקן ראשי בולט בשנות ה־60 וה־70 והיה גם במאי, פעיל פוליטי ויזם תרבותי",קולנוע,data/pics/hayom_0017_53e6cdab.jpg,רוברט רדפורד,AP,2025-09-16T15:35:10+03:00,מוות|רוברט רדפורד|שחקן,מערכת ישראל היום,hayom,he,TV-CNN-Robert-Redford.JPEG-03cce
